Name,Cation,Anion,Alkyl Chain,Functional Group,Heat Capacity (J/mol·K),Density (kg/m³),Toxicity (IC50 in mM),Solubility (g/L),Hydrophobicity (logP),Viscosity (Pa·s),Pareto Score,In ILThermo
(2-hydroxynonyl)-morpholinium tetrafluoroborate,Morpholinium,Tetrafluoroborate,Nonyl,Hydroxyl,710.5844542,1183.065438,25.30522777,1.349858808,3.8532,0.068041784,0.506888891,No
(3-aminononyl)-morpholinium tetrafluoroborate,Morpholinium,Tetrafluoroborate,Nonyl,Amino,731.2888264,1174.482916,19.8464181,1.349858808,4.8399,0.104467071,0.520891163,No
carboxyl-nonyl-morpholinium tetrafluoroborate,Morpholinium,Tetrafluoroborate,Nonyl,Carboxyl,713.2238629,1124.228446,52.15406865,1.349858808,4.3787,0.117995509,0.475596075,No
nonyl-morpholinium tetrafluoroborate,Morpholinium,Tetrafluoroborate,Nonyl,,617.915074,1150.676535,40.66805143,1.349858808,4.6779,0.049281027,0.492456384,No
(2-hydroxydecyl)-morpholinium tetrafluoroborate,Morpholinium,Tetrafluoroborate,Decyl,Hydroxyl,722.2335632,1158.111399,12.22681764,1.349858808,4.2433,0.07218341,0.527354736,No
carbonyl-nonyl-morpholinium tetrafluoroborate,Morpholinium,Tetrafluoroborate,Nonyl,Carbonyl,677.8693075,1126.963386,40.66805143,1.349858808,4.493,0.073685202,0.491628257,No
(3-aminodecyl)-morpholinium tetrafluoroborate,Morpholinium,Tetrafluoroborate,Decyl,Amino,742.9379354,1150.159439,8.781970983,1.349858808,5.23,0.110825862,0.538660738,No
carboxyl-decyl-morpholinium tetrafluoroborate,Morpholinium,Tetrafluoroborate,Decyl,Carboxyl,724.8729719,1105.53385,27.52683284,1.349858808,4.7688,0.125177761,0.511354025,No
carbonyl-decyl-morpholinium tetrafluoroborate,Morpholinium,Tetrafluoroborate,Decyl,Carbonyl,689.5184165,1107.218517,17.34645628,1.349858808,4.8831,0.078170336,0.525663308,No
decyl-morpholinium tetrafluoroborate,Morpholinium,Tetrafluoroborate,Decyl,,629.564183,1127.153113,17.34645628,1.349858808,5.068,0.052280707,0.526556075,No
(2-hydroxymethyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Methyl,Hydroxyl,1075.34337,1866.647773,15.59062449,1.161834243,0.4917,0.302390088,0.485723695,No
(3-aminomethyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Methyl,Amino,1096.047742,1852.269564,11.64606415,1.161834243,1.4784,0.4642707,0.497801757,No
carboxyl-methyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Methyl,Carboxyl,1077.982778,1687.750606,19.47434113,1.161834243,1.0172,0.524393543,0.487099151,No
carbonyl-methyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Methyl,Carbonyl,1042.628223,1726.291173,11.28800079,1.161834243,1.1315,0.327470464,0.498124568,No
methyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Methyl,,982.6739894,1849.311402,11.28800079,1.161834243,1.3164,0.219013866,0.49725794,No
(2-hydroxyethyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Hydroxyl,1083.189656,1783.001101,14.87158073,1.309964451,0.8818,0.337243802,0.490724174,No
(3-aminoethyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Amino,1103.894028,1770.132618,11.04357035,1.309964451,1.8685,0.517782898,0.502620399,No
(2-hydroxypropyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Propyl,Hydroxyl,1095.676454,1715.380247,16.3999832,1.476980794,1.2719,0.376114781,0.492455403,No
ethyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,,990.5202753,1764.375716,10.64103956,1.309964451,1.7065,0.244257572,0.50218466,No
(3-aminopropyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Propyl,Amino,1116.380826,1703.733991,12.32839544,1.476980794,2.2586,0.577462952,0.504654828,No
carboxyl-ethyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carboxyl,1085.829064,1628.143084,18.63108055,1.309964451,1.4073,0.584835546,0.491853483,No
carboxyl-butyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carboxyl,1109.956669,1532.998599,16.51083618,1.665291195,2.1875,0.691945496,0.501534392,No
propyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Propyl,,1003.007074,1696.129617,12.02518858,1.476980794,2.0966,0.272410888,0.504119282,No
(3-aminobutyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Butyl,Amino,1128.021632,1642.391018,9.437918639,1.665291195,2.6487,0.612612463,0.512172775,No
(2-hydroxybutyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Butyl,Hydroxyl,1107.31726,1652.999777,12.92460906,1.665291195,1.662,0.399008459,0.500771396,No
(2-hydroxypentyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Hydroxyl,1118.966369,1598.470193,16.3999832,1,2.0521,0.423295648,0.499613878,No
carbonyl-butyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carbonyl,1074.602114,1556.582291,9.057856261,1.665291195,2.3018,0.432102408,0.511839717,No
butyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Butyl,,1014.64788,1633.354028,9.057856261,1.665291195,2.4867,0.288992227,0.511764816,No
carboxyl-propyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carboxyl,1098.315863,1579.387569,20.4206199,1.476980794,1.7974,0.65224414,0.492913077,No
carbonyl-ethyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carbonyl,1050.474509,1660.537494,10.64103956,1.309964451,1.5216,0.365214962,0.502722974,No
carbonyl-propyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carbonyl,1062.961308,1607.025485,12.02518858,1.476980794,1.9117,0.407309919,0.504405266,No
(3-aminopentyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Amino,1139.670741,1588.738487,12.32839544,1,3.0388,0.649901484,0.511779734,No
carboxyl-pentyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carboxyl,1121.605778,1491.741148,20.4206199,1,2.5776,0.734063429,0.499570164,No
carbonyl-pentyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carbonyl,1086.251223,1511.984298,12.02518858,1,2.6919,0.458403989,0.511189784,No
pentyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,,1026.296989,1578.682331,12.02518858,1,2.8768,0.306582855,0.511287374,No
(2-hydroxyhexyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Hydroxyl,1130.615478,1550.370087,10.18571284,1,2.4422,0.449061171,0.511322018,No
carboxyl-hexyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carboxyl,1133.254887,1454.783875,13.34962958,1,2.9677,0.778745032,0.512229548,No
(3-aminohexyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Amino,1151.31985,1541.388539,7.225133934,1,3.4289,0.689460246,0.521993171,No
carbonyl-hexyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carbonyl,1097.900332,1472.245764,6.822742073,1,3.082,0.486306516,0.521405754,No
(2-hydroxyheptyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Hydroxyl,1142.256284,1507.594581,16.3999832,1,2.8323,0.476395012,0.506366871,No
hexyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,1037.946098,1530.612883,6.822742073,1,3.2669,0.325244203,0.52164606,No
(3-aminoheptyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Amino,1162.960656,1499.261287,12.32839544,1,3.819,0.731426904,0.518507874,No
carboxyl-heptyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carboxyl,1144.895693,1421.460154,20.4206199,1,3.3578,0.826146353,0.505969812,No
carbonyl-heptyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carbonyl,1109.541138,1436.584665,12.02518858,1,3.4721,0.515907439,0.517678083,No
heptyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,1049.586904,1487.986076,12.02518858,1,3.657,0.345041446,0.518037788,No
(2-hydroxyoctyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Octyl,Hydroxyl,1153.905393,1469.360112,8.027225078,1,3.2224,0.505392633,0.520784387,No
carboxyl-octyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Octyl,Carboxyl,1156.544802,1391.30818,10.79367561,1,3.7479,0.876432939,0.521920788,No
(3-aminooctyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Octyl,Amino,1174.609765,1461.591841,5.531151768,1,4.2091,0.775948025,0.530814424,No
octyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1061.236013,1449.982345,5.139164064,1,4.0471,0.366043725,0.530469217,No
carbonyl-octyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Octyl,Carbonyl,1121.190247,1404.454864,5.139164064,1,3.8622,0.547310136,0.530008755,No
(3-aminononyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Amino,1186.250571,1427.656676,12.32839544,1,4.5992,0.823179096,0.52493016,No
(2-hydroxynonyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Hydroxyl,1165.546199,1434.928356,16.3999832,1,3.6125,0.536155306,0.51280837,No
(2-hydroxydecyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Decyl,Hydroxyl,1177.195308,1403.80831,6.326149529,1,4.0026,0.568790467,0.529372365,No
(2-hydroxymethyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Methyl,Hydroxyl,522.9583836,1461.213927,40.45762595,2.013752707,-2.3885,0.01654488,0.440375716,No
carbonyl-nonyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Carbonyl,1132.831053,1375.308038,12.02518858,1,4.2523,0.580624279,0.523924723,No
decyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Decyl,,1084.525928,1385.037512,3.871025314,1,4.8273,0.411961251,0.538470124,No
carboxyl-nonyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Carboxyl,1168.185608,1363.848843,20.4206199,1,4.138,0.929780411,0.5121525,No
(3-aminomethyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Methyl,Amino,543.6627558,1436.688709,33.36722986,2.013752707,-1.4018,0.025401968,0.461996084,No
nonyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,,1072.876819,1415.835658,12.02518858,1,4.4372,0.388324389,0.524471019,No
carboxyl-tetramethylammonium chloride,Diethylmethylammonium,Chloride,Methyl,Carboxyl,525.5977923,1260.969304,78.9181305,2.013752707,-1.863,0.028691511,0.396018392,No
carbonyl-decyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Decyl,Carbonyl,1144.480162,1348.793782,3.871025314,1,4.6424,0.615966216,0.537850208,No
(3-aminodecyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Decyl,Amino,1197.89968,1396.976029,4.23433533,1,4.9893,0.873285068,0.538846231,No
carboxyl-decyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Decyl,Carboxyl,1179.834717,1338.781896,8.727091081,1,4.5281,0.986375084,0.530771926,No
carbonyl-tetramethylammonium chloride,Diethylmethylammonium,Chloride,Methyl,Carbonyl,490.2432369,1282.640279,68.62915256,2.013752707,-1.7487,0.017917121,0.410129631,No
tetramethylammonium chloride,Diethylmethylammonium,Chloride,Methyl,,430.2890034,1395.714892,68.62915256,2.013752707,-1.5638,0.011983059,0.421979052,No
(2-hydroxyethyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Ethyl,Hydroxyl,530.8046695,1363.429831,38.76013824,2.270499838,-1.9984,0.018451856,0.446932668,No
(3-aminoethyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Ethyl,Amino,551.5090417,1343.287821,31.79641751,2.270499838,-1.0117,0.028329818,0.463140072,No
carboxyl-ethyltrimethylammonium chloride,Diethylmethylammonium,Chloride,Ethyl,Carboxyl,533.4440782,1208.770566,75.80976555,2.270499838,-1.4729,0.031998516,0.403677324,No
ethyltrimethylammonium chloride,Diethylmethylammonium,Chloride,Ethyl,,438.1352893,1301.952038,65.04887491,2.270499838,-1.1737,0.013364235,0.430331443,No
carbonyl-ethyltrimethylammonium chloride,Diethylmethylammonium,Chloride,Ethyl,Carbonyl,498.0895229,1222.62095,65.04887491,2.270499838,-1.3586,0.019982262,0.418551538,No
(2-hydroxypropyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Propyl,Hydroxyl,543.2914682,1297.379639,42.35972027,2.559981418,-1.6083,0.020578631,0.445886767,No
(3-aminopropyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Propyl,Amino,563.9958404,1280.275208,35.13718197,2.559981418,-0.6216,0.031595134,0.467864446,No
(2-hydroxybutyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Butyl,Hydroxyl,554.9322742,1239.746641,38.69027662,2.886370989,-1.2182,0.021831229,0.460118199,No
(3-aminobutyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Butyl,Amino,575.6366464,1224.94609,31.75344194,2.886370989,-0.2315,0.033518294,0.475771327,No
(2-hydroxydecyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Decyl,Hydroxyl,624.8103222,1056.095894,29.481399,1.733253018,1.1224,0.031120631,0.490066895,No
(3-aminodecyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Decyl,Amino,645.5146944,1047.987044,23.43486457,1.733253018,2.1091,0.047780657,0.504225167,No
(2-hydroxymethyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Methyl,Hydroxyl,563.7501486,1800.052313,40.45762595,2.013752707,-2.3885,0.020610984,0.434583471,No
(3-aminomethyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Methyl,Amino,584.4545208,1773.121751,33.36722986,2.013752707,-1.4018,0.031644807,0.451075789,No
carboxyl-tetramethylammonium bromide,Diethylmethylammonium,Bromide,Methyl,Carboxyl,566.3895573,1516.443289,78.9181305,2.013752707,-1.863,0.035742795,0.391651081,No
tetramethylammonium bromide,Diethylmethylammonium,Bromide,Methyl,,471.0807684,1760.892942,68.62915256,2.013752707,-1.5638,0.01492804,0.403187138,No
carbonyl-tetramethylammonium bromide,Diethylmethylammonium,Bromide,Methyl,Carbonyl,531.0350019,1565.419911,68.62915256,2.013752707,-1.7487,0.022320469,0.405295644,No
(2-hydroxyethyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Ethyl,Hydroxyl,571.5964345,1658.728708,38.76013824,2.270499838,-1.9984,0.022986622,0.441884673,No
(3-aminoethyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Ethyl,Amino,592.3008067,1636.735112,31.79641751,2.270499838,-1.0117,0.035292212,0.458123646,No
carboxyl-ethyltrimethylammonium bromide,Diethylmethylammonium,Bromide,Ethyl,Carboxyl,574.2358432,1438.578477,75.80976555,2.270499838,-1.4729,0.039862537,0.399748722,No
(2-hydroxypentyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Pentyl,Hydroxyl,566.5813832,1193.763498,42.35972027,1.733253018,-0.8281,0.023160071,0.452790337,No
(3-aminopentyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Pentyl,Amino,587.2857554,1180.732701,35.13718197,1.733253018,0.1586,0.035558515,0.469221205,No
(2-hydroxypropyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Propyl,Hydroxyl,584.0832332,1558.75549,42.35972027,2.559981418,-1.6083,0.025636077,0.441418636,No
carbonyl-ethyltrimethylammonium bromide,Diethylmethylammonium,Bromide,Ethyl,Carbonyl,538.8812879,1474.303067,65.04887491,2.270499838,-1.3586,0.024893143,0.414249116,No
ethyltrimethylammonium bromide,Diethylmethylammonium,Bromide,Ethyl,,478.9270543,1616.997642,65.04887491,2.270499838,-1.1737,0.016648657,0.413042834,No
(3-aminopropyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Propyl,Amino,604.7876054,1540.18782,35.13718197,2.559981418,-0.6216,0.039360019,0.457944107,No
(2-hydroxybutyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Butyl,Hydroxyl,595.7240392,1474.336466,38.69027662,2.886370989,-1.2182,0.027196516,0.450382346,No
(3-aminobutyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Butyl,Amino,616.4284114,1458.348994,31.75344194,2.886370989,-0.2315,0.041755819,0.466482726,No
(2-hydroxypentyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Pentyl,Hydroxyl,607.3731482,1406.52334,42.35972027,1.733253018,-0.8281,0.028851937,0.449153227,No
(3-aminopentyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Pentyl,Amino,628.0775204,1392.511051,35.13718197,1.733253018,0.1586,0.044297448,0.465600771,No
(2-hydroxyheptyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Heptyl,Hydroxyl,589.8712982,1124.853585,42.35972027,1.733253018,-0.0479,0.026065334,0.45916952,No
(3-aminoheptyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Heptyl,Amino,610.5756704,1114.356423,35.13718197,1.733253018,0.9388,0.040019072,0.475557027,No
(3-aminohexyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Hexyl,Amino,598.9348644,1144.554249,28.69555891,1.733253018,0.5487,0.037722921,0.481029494,No
(2-hydroxyhexyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Hexyl,Hydroxyl,578.2304922,1156.185181,35.33870137,1.733253018,-0.438,0.024569798,0.465395147,No
(2-hydroxyoctyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Octyl,Hydroxyl,601.5204072,1098.406905,32.27745893,1.733253018,0.3422,0.027651901,0.475665902,No
(3-aminooctyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Octyl,Amino,622.2247794,1088.845419,25.93215257,1.733253018,1.3289,0.042454987,0.490867684,No
(2-hydroxyhexyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Hexyl,Hydroxyl,619.0222572,1350.81868,35.33870137,1.733253018,-0.438,0.030608122,0.462067878,No
(3-aminohexyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Hexyl,Amino,639.7266294,1338.362929,28.69555891,1.733253018,0.5487,0.046993783,0.477716217,No
(2-hydroxynonyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Nonyl,Hydroxyl,613.1612132,1075.714011,42.35972027,1.733253018,0.7323,0.02933504,0.470311554,No
(3-aminononyl)trimethylammonium chloride,Diethylmethylammonium,Chloride,Nonyl,Amino,633.8655854,1066.937641,35.13718197,1.733253018,1.719,0.045039174,0.48156877,No
(2-hydroxyheptyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Heptyl,Hydroxyl,630.6630632,1304.199507,42.35972027,1.733253018,-0.0479,0.032471203,0.456103565,No
(3-aminoheptyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Heptyl,Amino,651.3674354,1292.999636,35.13718197,1.733253018,0.9388,0.049854241,0.472502969,No
(3-aminooctyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Octyl,Amino,663.0165444,1254.518381,25.93215257,1.733253018,1.3289,0.052888811,0.48803532,No
(2-hydroxyoctyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Octyl,Hydroxyl,642.3121722,1264.685594,32.27745893,1.733253018,0.3422,0.034447688,0.472823304,No
(2-hydroxynonyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Nonyl,Hydroxyl,653.9529782,1230.697373,42.35972027,1.733253018,0.7323,0.03654448,0.462561209,No
(2-hydroxydecyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Decyl,Hydroxyl,665.6020872,1201.217702,29.481399,1.733253018,1.1224,0.0387689,0.482837681,No
(3-aminodecyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Decyl,Amino,686.3064594,1192.64546,23.43486457,1.733253018,2.1091,0.059523328,0.497623972,No
(3-aminononyl)trimethylammonium bromide,Diethylmethylammonium,Bromide,Nonyl,Amino,674.6573504,1221.393542,35.13718197,1.733253018,1.719,0.056108093,0.478928129,No
(2-hydroxymethyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Methyl,Hydroxyl,697.7155766,1403.208423,40.45762595,2.013752707,0.92976,0.060940901,0.463487516,No
(3-aminomethyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Methyl,Amino,718.4199488,1383.974913,33.36722986,2.013752707,1.91646,0.093564822,0.479847541,No
carboxyl-tetramethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Methyl,Carboxyl,700.3549853,1246.766414,78.9181305,2.013752707,1.45526,0.105681424,0.418380344,No
carbonyl-tetramethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Methyl,Carbonyl,665.0004299,1263.49062,68.62915256,2.013752707,1.56956,0.065995368,0.432577106,No
tetramethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Methyl,,605.0461964,1348.059996,68.62915256,2.013752707,1.75446,0.044138029,0.432364871,No
(3-aminoethyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Ethyl,Amino,726.2662347,1312.923406,31.79641751,2.270499838,2.30656,0.104349175,0.485778321,No
(2-hydroxyethyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Ethyl,Hydroxyl,705.5618625,1329.333838,38.76013824,2.270499838,1.31986,0.067964996,0.469635588,No
carboxyl-ethyltrimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Ethyl,Carboxyl,708.2012712,1203.081034,75.80976555,2.270499838,1.84536,0.117862346,0.425893453,No
carbonyl-ethyltrimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Ethyl,Carbonyl,672.8467159,1214.380834,65.04887491,2.270499838,1.95966,0.073602045,0.440812341,No
ethyltrimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Ethyl,,612.8924823,1277.3764,65.04887491,2.270499838,2.14456,0.049225412,0.440968973,No
(2-hydroxypropyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Propyl,Hydroxyl,718.0486612,1277.175629,42.35972027,2.559981418,1.70996,0.075798694,0.468352028,No
(3-aminopropyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Propyl,Amino,738.7530334,1262.846878,35.13718197,2.559981418,2.69666,0.116376542,0.484804144,No
(2-hydroxybutyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Butyl,Hydroxyl,729.6894672,1229.581495,38.69027662,2.886370989,2.10006,0.080412474,0.476686151,No
(3-aminobutyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Butyl,Amino,750.3938394,1216.909101,31.75344194,2.886370989,3.08676,0.123460249,0.492728913,No
(2-hydroxypentyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Pentyl,Hydroxyl,741.3385762,1190.383417,42.35972027,1.733253018,2.49016,0.085307089,0.474967778,No
(3-aminopentyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Pentyl,Amino,762.0429484,1179.032207,35.13718197,1.733253018,3.47686,0.130975133,0.491368826,No
(2-hydroxyhexyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Hexyl,Hydroxyl,752.9876852,1157.505726,35.33870137,1.733253018,2.88026,0.090499634,0.48749211,No
(3-aminohexyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Hexyl,Amino,773.6920574,1147.231707,28.69555891,1.733253018,3.86696,0.13894744,0.503102085,No
(2-hydroxyheptyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Heptyl,Hydroxyl,764.6284912,1129.492185,42.35972027,1.733253018,3.27036,0.096008244,0.48120963,No
(3-aminoheptyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Heptyl,Amino,785.3328634,1120.112551,35.13718197,1.733253018,4.25706,0.147405012,0.497576785,No
(2-hydroxyoctyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Octyl,Hydroxyl,776.2776002,1105.407141,32.27745893,1.733253018,3.66046,0.101852156,0.497665499,No
(3-aminooctyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Octyl,Amino,796.9819724,1096.781084,25.93215257,1.733253018,4.64716,0.156377387,0.512849967,No
(2-hydroxynonyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Nonyl,Hydroxyl,787.9184062,1084.413063,42.35972027,1.733253018,4.05056,0.108051781,0.487181145,No
(3-aminononyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Nonyl,Amino,808.6227784,1076.430508,35.13718197,1.733253018,5.03726,0.1658959,0.503524204,No
